order_date,product_category,product_subcategory,product_name,region,state,sales
2024-06-12,Technology,Accessories,Technology Accessories Product 22,Central,Michigan,541.0956174583188
2024-06-13,Technology,Phones,Technology Phones Product 40,East,Massachusetts,350.1062162314926
2024-06-13,Office Supplies,Storage,Office Supplies Storage Product 15,East,Pennsylvania,134.8380163099385
2024-06-13,Furniture,Chairs,Furniture Chairs Product 84,West,Washington,420.4727597499351
2024-06-13,Office Supplies,Paper,Office Supplies Paper Product 65,East,New York,242.88576361619084
2024-06-14,Office Supplies,Paper,Office Supplies Paper Product 3,Central,Illinois,209.34947427246723
2024-06-14,Office Supplies,Pens,Office Supplies Pens Product 29,Central,Illinois,418.56465659189206
2024-06-14,Technology,Phones,Technology Phones Product 62,South,Florida,626.2951402934436
2024-06-15,Technology,Accessories,Technology Accessories Product 64,Central,Michigan,714.1589369952595
2024-06-15,Technology,Machines,Technology Machines Product 86,Central,Illinois,146.6802215721659
2024-06-15,Office Supplies,Storage,Office Supplies Storage Product 71,East,Massachusetts,298.63884252332247
2024-06-15,Office Supplies,Storage,Office Supplies Storage Product 39,East,New York,303.0885110774037
2024-06-15,Office Supplies,Pens,Office Supplies Pens Product 77,Central,Illinois,128.63602590390096
2024-06-15,Technology,Phones,Technology Phones Product 28,West,Arizona,22.572047974480224
2024-06-15,Furniture,Tables,Furniture Tables Product 80,West,Arizona,38.39864371998701
2024-06-15,Technology,Phones,Technology Phones Product 79,South,Florida,143.55609182401065
2024-06-15,Technology,Machines,Technology Machines Product 28,West,California,565.6651363324889
2024-06-16,Furniture,Bookcases,Furniture Bookcases Product 4,Central,Texas,217.09247979031406
2024-06-16,Technology,Phones,Technology Phones Product 53,East,Massachusetts,716.3453210573695
2024-06-16,Furniture,Tables,Furniture Tables Product 76,West,California,263.9759118369482
2024-06-16,Office Supplies,Paper,Office Supplies Paper Product 1,East,Massachusetts,216.33048749220399
2024-06-16,Furniture,Tables,Furniture Tables Product 86,South,North Carolina,484.8294878708119
2024-06-17,Furniture,Bookcases,Furniture Bookcases Product 23,Central,Michigan,455.5736844584876
2024-06-17,Furniture,Chairs,Furniture Chairs Product 67,Central,Michigan,106.66952519997639
2024-06-17,Technology,Accessories,Technology Accessories Product 87,East,Massachusetts,52.87398483624788
2024-06-17,Office Supplies,Pens,Office Supplies Pens Product 43,South,Georgia,539.9737815354487
2024-06-17,Office Supplies,Pens,Office Supplies Pens Product 8,East,Pennsylvania,202.30489418020133
2024-06-17,Office Supplies,Pens,Office Supplies Pens Product 39,South,Georgia,447.63334987736323
2024-06-17,Office Supplies,Pens,Office Supplies Pens Product 12,East,Pennsylvania,316.2917599252138
2024-06-17,Office Supplies,Pens,Office Supplies Pens Product 55,Central,Illinois,572.9256988252743
2024-06-17,Furniture,Chairs,Furniture Chairs Product 15,East,Pennsylvania,222.78510071475355
2024-06-18,Technology,Phones,Technology Phones Product 19,East,Pennsylvania,48.20643585841968
2024-06-18,Furniture,Chairs,Furniture Chairs Product 42,Central,Illinois,265.30171156616484
2024-06-18,Technology,Accessories,Technology Accessories Product 58,Central,Michigan,443.3765713382855
2024-06-18,Furniture,Tables,Furniture Tables Product 35,West,California,636.9509665817517
2024-06-18,Office Supplies,Pens,Office Supplies Pens Product 35,South,North Carolina,198.40981030380212
2024-06-19,Furniture,Tables,Furniture Tables Product 52,West,Arizona,568.5012252351123
2024-06-19,Technology,Phones,Technology Phones Product 22,South,Georgia,229.60188458623045
2024-06-19,Furniture,Tables,Furniture Tables Product 42,East,Pennsylvania,155.34643044201897
2024-06-19,Furniture,Chairs,Furniture Chairs Product 34,Central,Illinois,616.4018058303526
2024-06-19,Furniture,Tables,Furniture Tables Product 31,Central,Texas,302.15027427660203
2024-06-20,Office Supplies,Paper,Office Supplies Paper Product 32,Central,Texas,469.926726455651
2024-06-20,Office Supplies,Storage,Office Supplies Storage Product 96,Central,Michigan,323.8644860469221
2024-06-20,Furniture,Tables,Furniture Tables Product 39,West,California,270.44419918133485
2024-06-20,Technology,Accessories,Technology Accessories Product 8,West,Arizona,109.04545857085824
2024-06-20,Office Supplies,Paper,Office Supplies Paper Product 76,East,Pennsylvania,578.4169873096994
2024-06-21,Office Supplies,Storage,Office Supplies Storage Product 88,West,Arizona,255.9547952094899
2024-06-22,Office Supplies,Storage,Office Supplies Storage Product 57,West,Arizona,305.278966137831
2024-06-22,Office Supplies,Paper,Office Supplies Paper Product 68,East,Pennsylvania,35.13788081757216
2024-06-22,Furniture,Chairs,Furniture Chairs Product 15,South,Georgia,687.9453587234713
2024-06-22,Technology,Accessories,Technology Accessories Product 45,South,North Carolina,221.37971003875603
2024-06-22,Technology,Machines,Technology Machines Product 3,East,Pennsylvania,186.55053165427606
2024-06-22,Technology,Phones,Technology Phones Product 17,South,North Carolina,232.75421082898814
2024-06-22,Furniture,Chairs,Furniture Chairs Product 3,West,California,68.5757792283164
2024-06-22,Furniture,Chairs,Furniture Chairs Product 94,South,Florida,606.0041076978434
2024-06-22,Office Supplies,Paper,Office Supplies Paper Product 9,Central,Texas,383.58121698141156
2024-06-23,Office Supplies,Paper,Office Supplies Paper Product 87,Central,Illinois,365.4388769945288
2024-06-23,Furniture,Bookcases,Furniture Bookcases Product 94,East,Massachusetts,266.28765655923786
2024-06-23,Furniture,Bookcases,Furniture Bookcases Product 15,West,Washington,263.3884864473839
2024-06-23,Furniture,Chairs,Furniture Chairs Product 98,West,Arizona,89.26872578685409
2024-06-23,Furniture,Chairs,Furniture Chairs Product 77,East,New York,60.37509148299834
2024-06-24,Office Supplies,Pens,Office Supplies Pens Product 61,South,Georgia,35.05437131773352
2024-06-24,Technology,Machines,Technology Machines Product 53,East,Massachusetts,402.33999321609303
2024-06-24,Office Supplies,Storage,Office Supplies Storage Product 34,Central,Michigan,201.57688507911394
2024-06-24,Technology,Machines,Technology Machines Product 4,East,Pennsylvania,660.1232241272436
2024-06-24,Technology,Accessories,Technology Accessories Product 63,Central,Michigan,353.36455369208636
2024-06-25,Technology,Phones,Technology Phones Product 21,West,Arizona,30.011132267837414
2024-06-25,Technology,Phones,Technology Phones Product 32,South,Florida,138.49386792265884
2024-06-25,Technology,Accessories,Technology Accessories Product 54,Central,Michigan,594.4294098473126
2024-06-25,Technology,Machines,Technology Machines Product 43,Central,Michigan,316.512979927257
2024-06-26,Furniture,Bookcases,Furniture Bookcases Product 81,Central,Illinois,631.8845383376836
2024-06-26,Office Supplies,Storage,Office Supplies Storage Product 8,Central,Texas,104.25134245190874
2024-06-27,Office Supplies,Pens,Office Supplies Pens Product 23,West,California,404.38254312859215
2024-06-27,Technology,Phones,Technology Phones Product 24,South,Florida,517.8249658127636
2024-06-27,Office Supplies,Paper,Office Supplies Paper Product 17,South,North Carolina,497.31436402734886
2024-06-27,Technology,Machines,Technology Machines Product 11,West,Washington,87.37029209155513
2024-06-27,Technology,Accessories,Technology Accessories Product 40,Central,Texas,793.045694758538
2024-06-28,Furniture,Chairs,Furniture Chairs Product 35,South,North Carolina,755.5298982887081
2024-06-28,Furniture,Bookcases,Furniture Bookcases Product 66,East,New York,166.75442026276474
2024-06-28,Technology,Accessories,Technology Accessories Product 91,South,Georgia,145.8374571202221
2024-06-29,Furniture,Tables,Furniture Tables Product 22,Central,Michigan,340.20771945318415
2024-06-29,Office Supplies,Pens,Office Supplies Pens Product 74,Central,Texas,73.79344910335857
2024-06-29,Technology,Accessories,Technology Accessories Product 18,East,New York,73.08391038524448
2024-06-29,Technology,Accessories,Technology Accessories Product 79,Central,Illinois,509.68371168078295
2024-06-29,Furniture,Bookcases,Furniture Bookcases Product 6,West,California,571.0130242109208
2024-06-29,Furniture,Chairs,Furniture Chairs Product 52,Central,Texas,84.95718330868844
2024-06-29,Furniture,Tables,Furniture Tables Product 62,South,Florida,459.8085274615488
2024-06-29,Office Supplies,Paper,Office Supplies Paper Product 33,South,Georgia,45.798894497896306
2024-06-30,Technology,Accessories,Technology Accessories Product 90,South,Georgia,306.99991212621677
2024-06-30,Technology,Machines,Technology Machines Product 59,East,New York,298.5660741974403
2024-07-01,Office Supplies,Paper,Office Supplies Paper Product 44,South,Florida,476.59135773894315
2024-07-02,Furniture,Chairs,Furniture Chairs Product 33,South,Florida,564.7760615354007
2024-07-02,Office Supplies,Storage,Office Supplies Storage Product 85,South,Georgia,449.62384650632583
2024-07-02,Technology,Machines,Technology Machines Product 9,East,New York,302.85522912384613
2024-07-02,Furniture,Bookcases,Furniture Bookcases Product 92,Central,Texas,694.9622357219122
2024-07-02,Furniture,Tables,Furniture Tables Product 13,East,Pennsylvania,704.713730348227
2024-07-02,Furniture,Bookcases,Furniture Bookcases Product 76,South,North Carolina,235.23981344389858
2024-07-02,Office Supplies,Pens,Office Supplies Pens Product 76,East,New York,724.6455974960505
2024-07-02,Technology,Accessories,Technology Accessories Product 58,West,Arizona,875.315997507589
2024-07-02,Furniture,Bookcases,Furniture Bookcases Product 34,West,California,689.3874364989322
2024-07-03,Technology,Accessories,Technology Accessories Product 4,West,Washington,739.942121074966
2024-07-03,Furniture,Chairs,Furniture Chairs Product 78,South,Georgia,471.21259560940473
2024-07-03,Office Supplies,Storage,Office Supplies Storage Product 89,East,Massachusetts,445.6062554133592
2024-07-03,Furniture,Chairs,Furniture Chairs Product 90,West,California,102.49754817407427
2024-07-03,Office Supplies,Pens,Office Supplies Pens Product 86,South,Georgia,247.21373370792324
2024-07-04,Office Supplies,Storage,Office Supplies Storage Product 40,Central,Illinois,334.04005694139096
2024-07-04,Technology,Accessories,Technology Accessories Product 82,South,Florida,29.534774711721226
2024-07-04,Office Supplies,Storage,Office Supplies Storage Product 53,West,Arizona,847.885292067759
2024-07-04,Technology,Accessories,Technology Accessories Product 52,East,Massachusetts,914.6766503528504
2024-07-04,Furniture,Chairs,Furniture Chairs Product 37,Central,Michigan,593.2251803893856
2024-07-05,Furniture,Chairs,Furniture Chairs Product 53,West,California,104.03677852753901
2024-07-05,Office Supplies,Storage,Office Supplies Storage Product 63,East,Massachusetts,166.55131926217095
2024-07-05,Office Supplies,Pens,Office Supplies Pens Product 73,East,New York,809.4274998626847
2024-07-05,Technology,Machines,Technology Machines Product 72,Central,Michigan,116.08512995765419
2024-07-05,Technology,Phones,Technology Phones Product 28,Central,Texas,726.6834444811348
2024-07-06,Furniture,Bookcases,Furniture Bookcases Product 5,Central,Illinois,839.3613719225863
2024-07-06,Office Supplies,Paper,Office Supplies Paper Product 7,South,North Carolina,874.931969094818
2024-07-06,Furniture,Tables,Furniture Tables Product 30,West,California,545.5627808553222
2024-07-06,Furniture,Bookcases,Furniture Bookcases Product 5,East,Massachusetts,94.12013905792679
2024-07-06,Technology,Phones,Technology Phones Product 98,South,Florida,793.6593454290613
2024-07-06,Technology,Machines,Technology Machines Product 1,West,Washington,887.0644337126352
2024-07-06,Office Supplies,Paper,Office Supplies Paper Product 1,Central,Illinois,81.95549243391672
2024-07-06,Furniture,Chairs,Furniture Chairs Product 2,West,Washington,406.21690458342306
2024-07-06,Office Supplies,Storage,Office Supplies Storage Product 93,South,Georgia,515.0371564912978
2024-07-07,Furniture,Bookcases,Furniture Bookcases Product 86,Central,Texas,507.3745425651003
2024-07-07,Office Supplies,Paper,Office Supplies Paper Product 44,Central,Illinois,878.0792964125709
2024-07-08,Office Supplies,Storage,Office Supplies Storage Product 66,Central,Texas,646.1541166464954
2024-07-08,Furniture,Bookcases,Furniture Bookcases Product 43,West,Arizona,614.3077421529654
2024-07-08,Furniture,Chairs,Furniture Chairs Product 3,East,Pennsylvania,168.34139434325937
2024-07-09,Office Supplies,Storage,Office Supplies Storage Product 62,West,California,514.6450255421944
2024-07-09,Office Supplies,Storage,Office Supplies Storage Product 60,East,Pennsylvania,27.152712038140084
2024-07-09,Office Supplies,Pens,Office Supplies Pens Product 86,East,Massachusetts,582.91364121532
2024-07-09,Technology,Machines,Technology Machines Product 51,East,Pennsylvania,677.4891352510467
2024-07-09,Furniture,Tables,Furniture Tables Product 7,East,Pennsylvania,469.1427913873136
2024-07-09,Furniture,Tables,Furniture Tables Product 39,Central,Illinois,410.2693069075612
2024-07-09,Office Supplies,Pens,Office Supplies Pens Product 73,East,Pennsylvania,585.1047592638156
2024-07-09,Furniture,Chairs,Furniture Chairs Product 50,South,North Carolina,809.479995489308
2024-07-10,Technology,Phones,Technology Phones Product 74,East,Pennsylvania,747.9978893719502
2024-07-10,Office Supplies,Pens,Office Supplies Pens Product 51,East,Pennsylvania,850.5801661544572
2024-07-10,Office Supplies,Paper,Office Supplies Paper Product 19,East,New York,346.496862950215
2024-07-11,Office Supplies,Storage,Office Supplies Storage Product 96,East,Pennsylvania,269.3558086357324
2024-07-12,Office Supplies,Pens,Office Supplies Pens Product 51,Central,Texas,761.3426291285347
2024-07-13,Furniture,Chairs,Furniture Chairs Product 42,East,Pennsylvania,725.5344125112998
2024-07-14,Office Supplies,Storage,Office Supplies Storage Product 22,East,Pennsylvania,85.85361579035218
2024-07-14,Furniture,Tables,Furniture Tables Product 14,West,Arizona,878.8624828718973
2024-07-14,Furniture,Tables,Furniture Tables Product 21,West,California,974.2011777375246
2024-07-14,Office Supplies,Storage,Office Supplies Storage Product 62,Central,Illinois,582.9081279304701
2024-07-14,Office Supplies,Pens,Office Supplies Pens Product 22,South,Florida,281.43211893635197
2024-07-14,Technology,Machines,Technology Machines Product 38,Central,Michigan,765.226923117408
2024-07-14,Office Supplies,Paper,Office Supplies Paper Product 65,West,Arizona,109.8732077729251
2024-07-15,Office Supplies,Paper,Office Supplies Paper Product 21,East,Massachusetts,652.0126215717321
2024-07-15,Office Supplies,Paper,Office Supplies Paper Product 72,East,New York,259.14779069501606
2024-07-16,Technology,Machines,Technology Machines Product 7,Central,Michigan,805.2264809621623
2024-07-17,Technology,Machines,Technology Machines Product 66,Central,Michigan,397.77782775573104
2024-07-17,Office Supplies,Pens,Office Supplies Pens Product 33,Central,Michigan,254.05608288097466
2024-07-17,Office Supplies,Paper,Office Supplies Paper Product 36,East,Pennsylvania,755.6813043514885
2024-07-17,Technology,Accessories,Technology Accessories Product 50,West,Arizona,880.6231371617521
2024-07-17,Office Supplies,Paper,Office Supplies Paper Product 90,Central,Illinois,430.39753159595915
2024-07-17,Office Supplies,Storage,Office Supplies Storage Product 55,Central,Illinois,114.72111782512633
2024-07-17,Technology,Accessories,Technology Accessories Product 86,Central,Illinois,419.2824094221696
2024-07-17,Technology,Machines,Technology Machines Product 19,East,New York,642.7532907419142
2024-07-18,Technology,Machines,Technology Machines Product 5,Central,Illinois,241.06149721112263
2024-07-18,Technology,Accessories,Technology Accessories Product 77,South,North Carolina,914.052758050173
2024-07-18,Technology,Machines,Technology Machines Product 37,South,Florida,682.7129425091898
2024-07-18,Technology,Phones,Technology Phones Product 93,East,New York,77.66819770206057
2024-07-18,Furniture,Bookcases,Furniture Bookcases Product 9,West,Arizona,358.30862811594335
2024-07-18,Technology,Machines,Technology Machines Product 7,West,Washington,991.6817977746854
2024-07-18,Furniture,Chairs,Furniture Chairs Product 10,East,Pennsylvania,496.22955944331545
2024-07-19,Office Supplies,Paper,Office Supplies Paper Product 38,West,Arizona,82.62715192175037
2024-07-20,Technology,Accessories,Technology Accessories Product 56,Central,Illinois,490.64093225421385
2024-07-20,Technology,Phones,Technology Phones Product 89,West,California,618.784836137976
2024-07-21,Furniture,Chairs,Furniture Chairs Product 54,East,New York,42.578447751161946
2024-07-21,Office Supplies,Pens,Office Supplies Pens Product 38,East,New York,764.6623432794071
2024-07-21,Office Supplies,Storage,Office Supplies Storage Product 16,West,California,142.0626230514012
2024-07-21,Technology,Machines,Technology Machines Product 56,West,California,113.46248701629685
2024-07-21,Technology,Machines,Technology Machines Product 63,East,Massachusetts,780.7674952633566
2024-07-21,Furniture,Chairs,Furniture Chairs Product 30,South,Florida,599.8494570660699
2024-07-21,Office Supplies,Pens,Office Supplies Pens Product 4,Central,Michigan,825.2185232217274
2024-07-21,Technology,Phones,Technology Phones Product 79,West,Arizona,108.7653739977522
2024-07-21,Technology,Phones,Technology Phones Product 65,West,Washington,793.384768326106
2024-07-22,Office Supplies,Pens,Office Supplies Pens Product 26,West,California,930.7066526348345
2024-07-23,Furniture,Bookcases,Furniture Bookcases Product 6,South,North Carolina,743.4012710854167
2024-07-23,Technology,Machines,Technology Machines Product 87,South,Georgia,223.8254229722083
2024-07-23,Furniture,Tables,Furniture Tables Product 92,Central,Texas,782.3658470028713
2024-07-23,Office Supplies,Pens,Office Supplies Pens Product 99,East,Massachusetts,410.15293081279253
2024-07-24,Office Supplies,Pens,Office Supplies Pens Product 67,South,North Carolina,704.9339986306226
2024-07-24,Furniture,Tables,Furniture Tables Product 19,South,Florida,944.7814377290489
2024-07-24,Office Supplies,Storage,Office Supplies Storage Product 47,Central,Texas,911.306978682335
2024-07-24,Office Supplies,Storage,Office Supplies Storage Product 84,South,Florida,428.6414145728363
2024-07-24,Technology,Phones,Technology Phones Product 8,West,Washington,881.0000767388003
2024-07-25,Furniture,Chairs,Furniture Chairs Product 67,Central,Illinois,465.8225541429355
2024-07-25,Furniture,Bookcases,Furniture Bookcases Product 82,East,Massachusetts,886.2539352396152
2024-07-25,Office Supplies,Storage,Office Supplies Storage Product 96,South,North Carolina,582.5245531758745
2024-07-25,Furniture,Tables,Furniture Tables Product 53,East,Massachusetts,112.56783087385651
2024-07-25,Furniture,Tables,Furniture Tables Product 54,South,Florida,349.17278350593824
2024-07-26,Furniture,Bookcases,Furniture Bookcases Product 98,Central,Michigan,158.65210774203646
2024-07-27,Technology,Machines,Technology Machines Product 83,East,New York,866.0668232465492
2024-07-27,Office Supplies,Paper,Office Supplies Paper Product 32,Central,Illinois,73.59289557684666
2024-07-27,Technology,Accessories,Technology Accessories Product 11,East,Massachusetts,260.15283146195554
2024-07-27,Office Supplies,Pens,Office Supplies Pens Product 71,Central,Texas,813.0446989716306
2024-07-27,Office Supplies,Paper,Office Supplies Paper Product 8,West,Washington,437.3804711845236
2024-07-27,Furniture,Chairs,Furniture Chairs Product 72,South,Georgia,156.62981564013276
2024-07-27,Technology,Phones,Technology Phones Product 63,South,Georgia,59.64258284109211
2024-07-27,Technology,Machines,Technology Machines Product 85,South,Florida,173.67118964073646
2024-07-27,Technology,Machines,Technology Machines Product 90,West,Arizona,696.3416831346312
2024-07-28,Furniture,Bookcases,Furniture Bookcases Product 34,West,California,505.74772199357614
2024-07-28,Office Supplies,Pens,Office Supplies Pens Product 88,South,Florida,25.616645873731503
2024-07-28,Technology,Phones,Technology Phones Product 90,Central,Michigan,128.75664567071001
2024-07-28,Office Supplies,Paper,Office Supplies Paper Product 71,South,Florida,589.6296640792689
2024-07-28,Technology,Phones,Technology Phones Product 14,West,California,537.5449423698919
2024-07-29,Technology,Machines,Technology Machines Product 36,Central,Michigan,53.12507376669582
2024-07-29,Technology,Machines,Technology Machines Product 39,East,Massachusetts,881.3056005343407
2024-07-29,Office Supplies,Storage,Office Supplies Storage Product 76,West,California,110.1139362998417
2024-07-29,Furniture,Tables,Furniture Tables Product 97,East,Pennsylvania,373.00050609588675
2024-07-29,Technology,Phones,Technology Phones Product 5,East,New York,272.44048790817544
2024-07-29,Office Supplies,Paper,Office Supplies Paper Product 10,East,New York,522.4343726386968
2024-07-29,Office Supplies,Storage,Office Supplies Storage Product 24,South,Georgia,58.56303686191592
2024-07-30,Technology,Accessories,Technology Accessories Product 89,Central,Michigan,488.52076002830995
2024-07-30,Office Supplies,Pens,Office Supplies Pens Product 6,East,Pennsylvania,138.08712175686583
2024-07-30,Furniture,Chairs,Furniture Chairs Product 81,Central,Illinois,16.026655665834106
2024-07-30,Technology,Machines,Technology Machines Product 12,East,Massachusetts,425.54950516902386
2024-07-31,Office Supplies,Storage,Office Supplies Storage Product 38,West,California,793.2922110521904
2024-07-31,Furniture,Tables,Furniture Tables Product 97,Central,Texas,430.6192477973309
2024-07-31,Furniture,Chairs,Furniture Chairs Product 91,East,Massachusetts,990.2086858975679
2024-07-31,Office Supplies,Storage,Office Supplies Storage Product 71,West,Washington,225.48921730527886
2024-08-01,Furniture,Bookcases,Furniture Bookcases Product 25,West,Arizona,209.91878032244722
2024-08-01,Furniture,Tables,Furniture Tables Product 41,Central,Texas,355.953164375792
2024-08-01,Technology,Machines,Technology Machines Product 15,West,Arizona,797.5003615158611
2024-08-02,Office Supplies,Pens,Office Supplies Pens Product 80,West,Arizona,219.41333960477957
2024-08-02,Furniture,Tables,Furniture Tables Product 99,West,California,585.962804816464
2024-08-02,Office Supplies,Storage,Office Supplies Storage Product 56,South,North Carolina,342.5547066556226
2024-08-02,Office Supplies,Storage,Office Supplies Storage Product 20,West,California,659.0380117323908
2024-08-02,Technology,Accessories,Technology Accessories Product 60,Central,Michigan,808.6476203642802
2024-08-02,Furniture,Chairs,Furniture Chairs Product 63,West,Washington,937.6396025170224
2024-08-02,Office Supplies,Storage,Office Supplies Storage Product 43,East,Pennsylvania,209.43201682933588
2024-08-03,Office Supplies,Storage,Office Supplies Storage Product 30,East,New York,304.02494222802227
2024-08-03,Furniture,Bookcases,Furniture Bookcases Product 11,West,Arizona,473.4032195857702
2024-08-03,Office Supplies,Paper,Office Supplies Paper Product 55,Central,Illinois,63.9942640683992
2024-08-04,Furniture,Chairs,Furniture Chairs Product 95,East,Pennsylvania,830.2147150228266
2024-08-04,Furniture,Tables,Furniture Tables Product 21,Central,Texas,197.12689666120872
2024-08-04,Technology,Phones,Technology Phones Product 45,West,Arizona,320.27150585981076
2024-08-05,Technology,Phones,Technology Phones Product 45,Central,Illinois,87.89682037247886
2024-08-05,Technology,Accessories,Technology Accessories Product 32,West,Washington,420.9930588296048
2024-08-05,Technology,Phones,Technology Phones Product 69,East,New York,646.5018960791524
2024-08-05,Furniture,Chairs,Furniture Chairs Product 21,Central,Michigan,665.8056736871383
2024-08-06,Office Supplies,Storage,Office Supplies Storage Product 37,East,New York,882.5116405703021
2024-08-06,Office Supplies,Storage,Office Supplies Storage Product 34,West,California,417.0493561878856
2024-08-06,Technology,Machines,Technology Machines Product 67,South,North Carolina,781.3131454652602
2024-08-06,Office Supplies,Pens,Office Supplies Pens Product 69,East,Massachusetts,139.5548906839449
2024-08-06,Office Supplies,Paper,Office Supplies Paper Product 59,East,Massachusetts,508.69541785515185
2024-08-06,Technology,Phones,Technology Phones Product 75,East,New York,546.2250927547226
2024-08-07,Office Supplies,Paper,Office Supplies Paper Product 51,East,New York,387.4975335525572
2024-08-07,Office Supplies,Storage,Office Supplies Storage Product 96,East,Pennsylvania,767.4127970519083
2024-08-07,Technology,Machines,Technology Machines Product 29,South,Georgia,642.3121039343408
2024-08-08,Office Supplies,Pens,Office Supplies Pens Product 57,Central,Texas,444.04460309106884
2024-08-08,Furniture,Chairs,Furniture Chairs Product 3,West,Washington,391.76439141223096
2024-08-09,Technology,Phones,Technology Phones Product 97,South,North Carolina,779.56011058031
2024-08-09,Furniture,Bookcases,Furniture Bookcases Product 3,South,North Carolina,268.45613189637595
2024-08-09,Technology,Accessories,Technology Accessories Product 29,South,North Carolina,828.1507795603931
2024-08-10,Furniture,Chairs,Furniture Chairs Product 60,South,North Carolina,861.0474714597422
2024-08-10,Furniture,Tables,Furniture Tables Product 36,West,Arizona,365.1739517914764
2024-08-10,Technology,Phones,Technology Phones Product 73,East,Pennsylvania,294.0345134229812
2024-08-10,Office Supplies,Storage,Office Supplies Storage Product 96,East,Massachusetts,721.6011444718254
2024-08-10,Office Supplies,Pens,Office Supplies Pens Product 95,East,New York,291.47649010850853
2024-08-11,Technology,Phones,Technology Phones Product 42,West,Washington,280.0944421914002
2024-08-11,Technology,Accessories,Technology Accessories Product 77,Central,Illinois,173.9638588160696
2024-08-11,Office Supplies,Paper,Office Supplies Paper Product 64,South,North Carolina,400.65890214462814
2024-08-11,Technology,Machines,Technology Machines Product 53,East,Massachusetts,851.3727142754442
2024-08-11,Furniture,Chairs,Furniture Chairs Product 95,West,Arizona,795.8291389594564
2024-08-12,Furniture,Tables,Furniture Tables Product 39,South,Florida,658.474449441039
2024-08-12,Technology,Accessories,Technology Accessories Product 84,West,California,863.6762248043827
2024-08-12,Technology,Accessories,Technology Accessories Product 81,Central,Illinois,606.9181543836982
2024-08-13,Technology,Phones,Technology Phones Product 4,West,Washington,755.667704895087
2024-08-13,Office Supplies,Pens,Office Supplies Pens Product 72,East,New York,253.36886130688416
2024-08-13,Technology,Machines,Technology Machines Product 48,Central,Michigan,888.8321394347867
2024-08-13,Office Supplies,Storage,Office Supplies Storage Product 81,South,North Carolina,643.2205651077413
2024-08-13,Office Supplies,Storage,Office Supplies Storage Product 15,South,Georgia,235.33447285535476
2024-08-13,Office Supplies,Pens,Office Supplies Pens Product 9,West,California,258.14942024115385
2024-08-14,Office Supplies,Storage,Office Supplies Storage Product 19,East,Massachusetts,754.5387747658646
2024-08-14,Technology,Accessories,Technology Accessories Product 18,Central,Texas,745.348874696816
2024-08-14,Furniture,Bookcases,Furniture Bookcases Product 59,South,North Carolina,412.65686293435743
2024-08-14,Furniture,Tables,Furniture Tables Product 7,West,Arizona,554.9260840676493
2024-08-15,Technology,Machines,Technology Machines Product 51,East,New York,529.8132314887886
2024-08-15,Office Supplies,Paper,Office Supplies Paper Product 61,East,New York,904.7083129028523
2024-08-15,Technology,Phones,Technology Phones Product 31,Central,Illinois,813.3385001095536
2024-08-15,Office Supplies,Paper,Office Supplies Paper Product 60,West,Washington,225.89601424054146
2024-08-15,Furniture,Bookcases,Furniture Bookcases Product 32,Central,Texas,964.1374303851562
2024-08-15,Office Supplies,Storage,Office Supplies Storage Product 66,Central,Illinois,923.9442681717666
2024-08-16,Furniture,Tables,Furniture Tables Product 33,West,California,895.7633508725969
2024-08-16,Office Supplies,Pens,Office Supplies Pens Product 72,South,North Carolina,328.3723815818085
2024-08-16,Technology,Machines,Technology Machines Product 95,East,Massachusetts,831.1193622758358
2024-08-16,Furniture,Bookcases,Furniture Bookcases Product 69,East,New York,674.2725178568232
2024-08-16,Office Supplies,Pens,Office Supplies Pens Product 29,South,North Carolina,332.1365193256271
2024-08-16,Technology,Machines,Technology Machines Product 37,East,New York,617.1505133734797
2024-08-16,Furniture,Chairs,Furniture Chairs Product 7,East,Massachusetts,365.5722992476136
2024-08-16,Furniture,Chairs,Furniture Chairs Product 59,Central,Illinois,822.3557976811069
2024-08-17,Furniture,Chairs,Furniture Chairs Product 50,West,Washington,925.1857908664197
2024-08-17,Furniture,Bookcases,Furniture Bookcases Product 85,South,North Carolina,129.48043211035306
2024-08-17,Technology,Machines,Technology Machines Product 68,East,New York,395.65760426983434
2024-08-17,Technology,Machines,Technology Machines Product 63,West,Arizona,460.35753685357315
2024-08-17,Office Supplies,Pens,Office Supplies Pens Product 49,West,California,604.6605950285496
2024-08-17,Furniture,Chairs,Furniture Chairs Product 77,Central,Texas,825.5596392806838
2024-08-18,Furniture,Tables,Furniture Tables Product 89,East,New York,699.3008405475277
2024-08-18,Technology,Accessories,Technology Accessories Product 56,West,Arizona,596.8445763342568
2024-08-18,Technology,Accessories,Technology Accessories Product 54,Central,Texas,752.8495911842593
2024-08-18,Technology,Accessories,Technology Accessories Product 87,Central,Illinois,512.1671032346953
2024-08-18,Furniture,Bookcases,Furniture Bookcases Product 5,West,Arizona,382.38828638714944
2024-08-18,Office Supplies,Storage,Office Supplies Storage Product 10,West,Arizona,221.3624199718859
2024-08-18,Office Supplies,Paper,Office Supplies Paper Product 15,South,North Carolina,766.918080876531
2024-08-19,Office Supplies,Storage,Office Supplies Storage Product 58,Central,Illinois,87.26903311589307
2024-08-19,Technology,Machines,Technology Machines Product 44,South,Georgia,221.08205370354298
2024-08-20,Furniture,Bookcases,Furniture Bookcases Product 60,West,Washington,247.4135538631925
2024-08-20,Furniture,Chairs,Furniture Chairs Product 68,Central,Michigan,455.2300352405441
